5AADEA58-008C-4D12-AA0D-C85889AAA73B,SbSetPcdPei
25ACF158-DD61-4E64-9A49-55851E9A26C7,CsmBlockIo
D27FED59-ABB4-4FED-BEAD-2A878C7E4A7E,SmbiosMeasurementDxe
805D1C5A-EF12-490A-9E7B-9F4AA2F97E73,AmiPspNvramSmm
ABABA95A-D374-4EEE-B78F-D3C252101772,AgesaFchWrapperPei
5229AE5A-AB8E-4693-A8FD-B7D7CBCE694C,PTSataController
0A9DB95A-0E4A-4816-8639-5BE4FFA9C909,AmdFabricPhxSmm
9221315B-30BB-46B5-813E-1B1BF4712BD3,NVRAM external defaults
6B844C5B-6B75-42CA-8E8E-1CB94412B59B,TcgPeiplatform
DACF705C-71DF-497D-AABE-10186B2E1DDE,Recovery
851D895C-2212-4D81-8316-18D7C13E5F60,AmdHspFtpmDxe
85B79D5D-EAAD-4A85-BA28-03D1362E668D,FchI2cMasterPei
D5270D5E-D6B2-ABF2-9B5D-9C97E564F4BC,Smart80PortDxe
E90A7B5E-37B2-43E4-B281-4C8E349045E9,ReFlashSmm
5C0DFC5E-B4CB-4484-B768-260D7184FB58,AmdCcxZen4Smm
1DE2AB60-EB98-4D6B-9DCE-A7EF2202B33E,AmdAgesaParameterGroupPei
1DE2AB60-EB98-4D6B-9DCE-A7EF2202B3AE,AmdAgesaParameterGroupPei
4C8BDF60-2085-4577-8A46-96CB180967BC,Tpm20Acpi
58B35361-8922-41BC-B313-EF7ED9ADFDF7,SecMigrationPei
2BA68B61-A814-4B89-87D1-66FFC5ABD564,PostLedControlDxe
95BA4462-7EF0-49A3-9702-6896C39E414C,CbsSetupDxePHX
348C4D62-BFBD-4882-9ECE-C80BB1C4783B,HiiDatabase
55987E62-1DF6-41D1-9062-334FCAC3E54D,GraphicsSplitter
E9DD7F62-25EC-4F9D-A4AB-AAD20BF59A10,StatusCodePei
6B85F263-F584-44F8-BB5D-F02C40795D8E,SmmTcgStorageSec
AE265864-CF5D-41A8-913D-71C155E76442,CpuIoPei
CEF68C66-06AB-4FB3-A3ED-5FFA885B5725,SmbiosBoard
34DF9766-19C0-44BD-BA4F-D2006A0C3DA5,CbsSetupSmmRPL
C8F6D366-DDF1-4960-9D57-82F2655A1294,AodPei
8A867F67-89D8-4134-BBBD-64BBAA5256F5,AmdCpmI2cDxe
3F27C867-4720-4537-8D0C-20F32FF30C04,AmdMcaZen4Dxe
1A7E4468-2F55-4A56-903C-01265EB7622B,TcpDxe
59216A68-0664-4293-82E6-5DCF4F99A06F,AmdCpmUcsiPeim
11726D68-F147-48DF-AB16-0489818BD570,AmiHpetTimer
F5D16B69-80C9-F8A0-C28D-ADC6F0D71370,AmdMemSmbiosV2RplPei
CD1C556B-62BF-4EEC-8E73-7731F8E847B2,AmdCpmGpioInitSmm
BA28936B-4051-48CF-A5CD-B63D7BFCA84A,SmBusDxe
0D1CE46B-72D9-4BA7-95DA-23511865E661,CryptoPei
